household_id,district,latitude,longitude,distribution_date,household_size,baseline_fuel_kg_person_week,distance_to_market_km,elevation_m,usage_month_1,usage_month_2,usage_month_3,usage_month_4,usage_month_5,usage_month_6,market_climb_index,dist_month,is_rainy_season,relative_remoteness,weekly_baseline_hh,avg_weekly_usage,pct_reduction,low_adoption
HH-05403,Gakenke,-1.724787,29.833425,2024-03-28,3.0,9.3,2.0,2199,28.7,29.1,23.4,27.1,23.9,21.2,4.398,3,1,0.07210412988230645,27.900000000000002,25.566666666666663,0.08363201911589029,1
HH-01678,Musanze,-1.549483,29.646631,2024-04-03,6.0,9.8,3.9,1723,24.4,30.4,30.6,27.8,,25.4,6.7197000000000005,4,1,0.10727331571404639,58.800000000000004,27.72,0.5285714285714286,0
HH-01836,Rulindo,-1.77226,30.093754,2023-04-20,1.0,7.0,7.0,2096,5.4,5.5,5.6,6.7,,5.1,14.672,4,1,0.13881124827952104,7.0,5.659999999999999,0.19142857142857153,1
HH-07112,Gakenke,-1.602463,29.799568,2023-11-29,5.0,6.5,3.4,2203,18.0,13.5,14.7,12.8,12.2,13.9,7.490199999999999,11,1,0.07126189771626677,32.5,14.183333333333335,0.5635897435897435,0
HH-04953,Musanze,-1.479784,29.677481,2023-05-30,4.0,8.8,4.2,1802,17.4,14.4,17.4,13.4,11.7,17.6,7.5684000000000005,5,1,0.09691623644683513,35.2,15.316666666666668,0.5648674242424242,0
HH-04705,Musanze,-1.472675,29.559684,2023-03-17,3.0,8.9,1.9,1890,9.8,12.3,10.8,10.9,10.6,14.7,3.5909999999999997,3,1,0.023827748704368826,26.700000000000003,11.516666666666667,0.5686641697877654,0
HH-05200,Musanze,-1.457053,29.605061,2023-03-10,5.0,11.8,4.4,1969,59.3,54.3,47.8,48.8,54.8,49.9,8.6636,3,1,0.02420579150277159,59.0,52.48333333333333,0.11045197740113005,1
HH-00458,Musanze,-1.49089,29.622284,2023-12-06,6.0,11.5,1.8,1919,35.7,25.6,36.1,25.5,36.8,31.8,3.4542,12,1,0.04856507428608563,69.0,31.916666666666668,0.53743961352657,0
HH-04648,Musanze,-1.498698,29.586154,2023-05-01,4.0,10.5,5.4,1831,36.1,29.2,43.1,33.4,42.8,38.9,9.887400000000001,5,1,0.03499385623676729,42.0,37.25000000000001,0.11309523809523793,1
HH-06508,Gakenke,-1.747526,29.808525,2023-06-03,2.0,9.2,7.5,2023,11.4,8.3,10.0,8.7,8.3,6.9,15.172500000000001,6,0,0.07927753762930226,18.4,8.933333333333334,0.5144927536231884,0
HH-03183,Musanze,-1.494478,29.66374,2024-05-24,6.0,5.6,4.5,1890,28.8,27.9,30.1,35.0,23.8,35.6,8.504999999999999,5,1,0.08737583337120446,33.599999999999994,30.200000000000003,0.10119047619047596,1
HH-05338,Burera,-1.402564,29.8329,2023-06-02,5.0,11.0,7.4,1772,25.0,,27.4,21.4,25.7,23.5,13.1128,6,0,0.14877150616987403,55.0,24.6,0.5527272727272727,0
HH-01946,Burera,-1.477798,29.750558,2023-02-17,5.0,6.6,1.3,1830,13.2,18.8,15.4,15.4,16.0,13.0,2.379,2,0,0.0741416402938852,33.0,15.299999999999999,0.5363636363636365,0
HH-06125,Rulindo,-1.740056,30.011564,2023-04-09,4.0,6.7,6.6,1877,11.1,14.9,13.2,10.7,11.4,11.6,12.3882,4,1,0.051655484250944766,26.8,12.15,0.5466417910447762,0
HH-03264,Nyabihu,-1.615182,29.466818,2024-02-11,5.0,9.1,25.0,2212,44.0,43.8,45.9,38.7,37.3,47.7,55.300000000000004,2,0,0.07820347822658233,45.5,42.9,0.057142857142857176,1
HH-06523,Rulindo,-1.770068,29.998776,2024-05-07,4.0,7.5,7.5,1995,29.7,30.1,25.8,30.0,22.8,28.2,14.9625,5,1,0.052571478602476,30.0,27.766666666666666,0.07444444444444448,1
HH-06522,Nyabihu,-1.590532,29.510422,2023-10-07,3.0,9.9,6.2,2543,13.3,13.2,12.1,14.6,14.2,12.6,15.766600000000002,10,1,0.10181239335441383,29.700000000000003,13.333333333333334,0.5510662177328843,0
HH-06703,Musanze,-1.525282,29.603233,2024-04-13,4.0,12.4,6.6,1962,42.9,45.1,38.5,37.7,43.6,49.6,12.9492,4,1,0.06493095467595114,49.6,42.9,0.13508064516129037,1
HH-02989,Rulindo,-1.75886,30.038739,2024-02-21,4.0,9.9,2.1,1586,38.0,29.1,35.2,32.9,38.6,33.8,3.3306000000000004,2,0,0.08225653574147077,39.6,34.599999999999994,0.12626262626262644,1
HH-07021,Burera,-1.407593,29.769417,2023-03-28,3.0,8.8,2.5,1849,24.2,22.5,26.3,28.5,23.3,27.1,4.6225,3,1,0.0864699832945941,26.400000000000002,25.316666666666666,0.04103535353535362,1
HH-01551,Gakenke,-1.637813,29.810746,2024-04-26,3.0,11.8,3.2,2114,27.7,,31.6,29.6,33.4,36.6,6.7648,4,1,0.0433014821631113,35.400000000000006,31.78,0.10225988700564984,1
HH-02165,Burera,-1.403092,29.720475,2023-09-07,4.0,9.3,9.2,1689,33.2,32.3,31.6,36.6,30.2,35.5,15.5388,9,1,0.047138063410315734,37.2,33.23333333333333,0.10663082437276009,1
HH-00587,Nyabihu,-1.576059,29.528103,2023-08-02,3.0,8.8,7.4,2633,13.9,12.0,15.4,11.1,11.0,10.8,19.4842,8,0,0.11546188543362979,26.400000000000002,12.366666666666667,0.5315656565656566,0
HH-02406,Burera,-1.468752,29.750353,2023-01-05,5.0,7.9,2.0,1912,21.7,,16.5,18.6,22.5,15.5,3.824,1,0,0.0694620687069724,39.5,18.96,0.52,0
HH-06801,Nyabihu,-1.582478,29.483168,2023-06-14,3.0,11.0,1.1,2203,29.4,26.6,30.7,23.0,28.3,33.1,2.4233000000000002,6,0,0.07343235207752859,33.0,28.516666666666666,0.1358585858585859,1
HH-03429,Gakenke,-1.677396,29.754912,2024-04-17,4.0,0.5,4.4,2222,15.0,,19.3,17.9,,16.6,9.776800000000001,4,1,0.029814860012091174,2.0,17.2,-7.6,1
HH-02610,Nyabihu,-1.621543,29.525956,2023-01-18,4.0,7.9,3.8,2429,18.2,15.9,15.9,11.1,10.8,12.7,9.230199999999998,1,0,0.12890578899893182,31.6,14.100000000000001,0.5537974683544303,0
HH-03657,Musanze,-1.543598,29.677112,2024-01-13,6.0,9.4,1.2,1930,22.2,30.1,24.0,24.1,30.9,22.9,2.316,1,0,0.12414952889476133,56.400000000000006,25.700000000000003,0.5443262411347518,0
HH-03215,Musanze,-1.48409,29.617453,2023-04-22,0.0,7.5,3.2,1814,21.5,19.5,21.4,16.2,21.0,20.2,5.8048,4,1,0.040883602900326256,0.0,19.966666666666665,-inf,1
HH-03535,Musanze,-1.52887,29.656656,2023-04-16,4.0,12.8,8.5,1852,23.4,28.2,24.0,25.5,24.9,24.7,15.742,4,1,0.09902576565477113,51.2,25.116666666666664,0.5094401041666667,0
HH-03287,Musanze,-1.522639,29.552457,2023-12-05,10.0,11.2,1.4,1726,101.9,92.2,119.6,98.5,118.9,92.2,2.4164,12,1,0.06562807810115226,112.0,103.88333333333334,0.07247023809523803,1
HH-02081,Nyabihu,-1.58909,29.498735,2023-04-17,5.0,7.7,3.5,2170,36.1,37.3,34.9,32.6,32.6,34.3,7.595,4,1,0.09032639741643167,38.5,34.63333333333333,0.10043290043290044,1
HH-06956,Musanze,-1.451925,29.552005,2023-04-11,7.0,12.9,1.4,1689,76.3,96.4,,86.4,85.8,62.3,2.3646,4,1,0.03219619687937753,90.3,81.44000000000001,0.09811738648947935,1
HH-06488,Musanze,-1.52579,29.556042,2024-05-16,5.0,12.4,2.3,1875,52.9,55.4,59.3,52.6,47.9,62.5,4.3125,5,1,0.06699792233088908,62.0,55.099999999999994,0.11129032258064525,1
HH-00648,Rulindo,-1.787373,29.956658,2024-05-14,5.0,7.7,4.7,1837,16.6,19.4,18.0,20.4,18.4,,8.6339,5,1,0.05317123030519125,38.5,18.560000000000002,0.5179220779220779,0
HH-00223,Nyabihu,-1.559109,29.469895,2024-01-17,6.0,12.1,1.5,2429,68.0,61.0,72.4,68.6,64.3,79.0,3.6434999999999995,1,0,0.05575698659296564,72.6,68.88333333333334,0.05119375573921012,1
HH-06890,Burera,-1.443331,29.71826,2024-01-31,4.0,7.6,2.9,2027,17.2,17.2,11.1,17.4,15.8,12.0,5.8783,1,0,0.030516215118993436,30.4,15.116666666666667,0.5027412280701754,0
HH-07679,Nyabihu,-1.594364,29.491658,2024-01-04,4.0,6.7,3.6,2266,24.8,23.3,27.7,23.3,24.5,18.8,8.1576,1,0,0.08587466705234313,26.8,23.733333333333334,0.1144278606965174,1
HH-00024,Musanze,-1.52842,29.573796,2023-09-13,5.0,8.0,6.9,1816,19.6,17.7,15.8,13.7,18.7,21.6,12.5304,9,1,0.06495490192150982,40.0,17.849999999999998,0.5537500000000001,0
HH-01906,Nyabihu,-1.564119,29.473044,2023-05-18,4.0,9.0,1.4,2618,17.7,22.5,15.0,13.8,15.2,12.0,3.6651999999999996,5,1,0.05926531112264257,36.0,16.033333333333335,0.5546296296296296,0
HH-04079,Rulindo,-1.71576,30.082424,2024-02-22,6.0,8.0,1.7,1723,21.7,23.0,24.5,21.6,23.9,19.9,2.9291,2,0,0.12359795245260298,48.0,22.433333333333337,0.5326388888888888,0
HH-01555,Musanze,-1.5006784999999998,29.624293,2024-04-14,1.0,12.5,2.1,1781,5.5,5.7,5.5,7.0,6.7,5.8,3.7401,4,1,0.05610592533544625,12.5,6.033333333333332,0.5173333333333334,0
HH-05724,Nyabihu,-1.633159,29.461321,2023-09-04,4.0,12.2,6.7,2499,48.6,49.3,52.2,45.2,37.8,46.9,16.7433,9,1,0.08927081825766349,48.8,46.666666666666664,0.04371584699453551,1
HH-05205,Gakenke,-1.683285,29.88931,2024-05-17,3.0,6.4,17.4,2153,16.2,19.8,17.2,19.9,17.7,19.5,37.462199999999996,5,1,0.10566302156773522,19.200000000000003,18.383333333333333,0.04253472222222239,1
HH-07701,Gakenke,-1.680586,29.889372,2024-02-23,3.0,8.9,1.2,2027,23.3,21.7,22.6,19.4,21.9,24.9,2.4324,2,0,0.10547221151436084,26.700000000000003,22.3,0.16479400749063677,1
HH-05841,Musanze,-1.542826,29.601953,2023-11-29,6.0,8.2,1.4,1943,26.0,18.2,23.6,19.2,26.3,20.0,2.7201999999999997,11,1,0.08137651088450218,49.199999999999996,22.21666666666667,0.5484417344173441,0
HH-04946,Gakenke,-1.730252,29.812927,2023-03-11,4.0,4.0,1.9,2049,13.9,15.4,13.7,13.6,14.4,14.0,3.8930999999999996,3,1,0.06487826364946478,16.0,14.166666666666666,0.11458333333333337,1
HH-01408,Rulindo,-1.723477,30.025344,2023-06-16,3.0,8.2,7.1,1674,23.3,25.4,25.7,25.5,23.7,18.2,11.885399999999999,6,0,0.06601310635082301,24.599999999999998,23.633333333333336,0.03929539295392933,1
HH-00066,Burera,-1.441631,29.825406,2023-04-11,3.0,11.1,10.3,1845,15.5,16.2,12.9,13.0,13.9,16.2,19.003500000000003,4,1,0.13716870772910322,33.3,14.616666666666667,0.561061061061061,0
HH-06341,Musanze,-1.522229,29.646694,2023-02-21,4.0,9.9,0.9,1793,21.1,21.9,16.7,16.8,17.7,17.5,1.6137,2,0,0.0871622820622345,39.6,18.616666666666667,0.5298821548821548,0
HH-01045,Gakenke,-1.6385,29.754515,2023-07-22,5.0,5.3,0.9,2179,24.2,22.3,24.7,28.4,28.6,22.6,1.9610999999999998,7,0,0.04483325759951989,26.5,25.13333333333333,0.05157232704402531,1
HH-06689,Burera,-1.412921,29.805244,2023-05-01,3.0,7.8,3.6,1910,10.5,12.8,14.0,10.8,10.1,7.7,6.8759999999999994,5,1,0.11950892683394217,23.4,10.983333333333333,0.5306267806267806,0
HH-07925,Gakenke,-1.722321,29.814638,2023-02-05,5.0,8.2,1.5,2173,31.3,33.7,33.6,39.0,43.0,39.4,3.2595,2,0,0.05873750018314596,41.0,36.666666666666664,0.10569105691056917,1
HH-04744,Gakenke,-1.649476,29.875092,2023-08-14,5.0,7.3,3.4,2239,22.6,19.8,13.9,13.7,16.5,21.0,7.6126,8,0,0.093611449820921,36.5,17.916666666666668,0.5091324200913242,0
HH-02032,Burera,-1.423323,29.849559,2023-07-07,7.0,9.7,5.0,1918,36.6,33.1,26.3,31.5,28.9,37.5,9.59,7,0,0.1618861601480314,67.89999999999999,32.31666666666667,0.5240549828178693,0
HH-05825,Nyabihu,-1.621133,29.480505,2023-09-15,3.0,7.1,5.9,2432,12.4,13.2,9.1,9.1,11.8,10.5,14.3488,9,1,0.092022016058196,21.299999999999997,11.016666666666667,0.4827856025039123,0
HH-05245,Rulindo,-1.78915,30.064201,2023-02-14,5.0,9.5,2.9,1697,45.9,40.1,42.5,44.5,45.6,45.7,4.9213000000000005,2,0,0.11754389986418641,47.5,44.050000000000004,0.07263157894736832,1
HH-05037,Burera,-1.467274,29.753615,2023-02-10,3.0,9.0,14.7,2288,25.1,20.1,27.2,24.2,28.7,26.0,33.633599999999994,2,0,0.07176618926067967,27.0,25.21666666666667,0.0660493827160493,1
HH-00555,Gakenke,-1.630419,29.815716,2023-05-15,3.0,12.5,6.2,2139,34.0,35.2,29.9,26.9,26.8,35.1,13.2618,5,1,0.05219410565427547,37.5,31.316666666666666,0.1648888888888889,1
HH-07312,Burera,-1.438559,29.822525,2023-08-07,6.0,0.3,1.7,1867,41.0,38.9,42.2,53.7,43.9,42.0,3.1738999999999997,8,0,0.13423055367005624,1.7999999999999998,43.616666666666674,-23.231481481481488,1
HH-04395,Gakenke,-1.600441,29.832871,2024-03-29,3.0,11.2,2.0,1866,30.8,30.1,,,34.2,26.1,3.732,3,1,0.0865648567503118,33.599999999999994,30.300000000000004,0.09821428571428543,1
HH-05395,Rulindo,-1.774107,29.972277,2023-07-19,1.0,8.5,7.2,1721,7.8,8.0,7.1,8.9,7.4,8.7,12.391200000000001,7,0,0.041569829477369986,8.5,7.983333333333332,0.060784313725490396,1
HH-03536,Nyabihu,-1.595499,29.496714,2023-01-05,7.0,12.1,6.4,2432,43.3,35.2,41.0,40.1,36.5,43.6,15.5648,1,0,0.09093357704154056,84.7,39.949999999999996,0.5283353010625739,0
HH-01700,Burera,-1.415651,29.785984,2023-08-23,5.0,8.6,2.3,1858,,25.7,20.7,17.4,25.3,23.4,4.2734,8,0,0.10010802714772778,43.0,22.5,0.47674418604651164,0
HH-06727,Musanze,-1.517522,29.669787,2023-07-11,4.0,5.7,1.8,1983,21.3,18.1,23.8,20.6,19.0,22.3,3.5694000000000004,7,0,0.10294890521831496,22.8,20.85,0.08552631578947364,1
HH-01056,Musanze,-1.53704,29.6122,2023-05-13,4.0,7.7,16.1,1914,27.7,24.6,25.8,27.3,31.0,29.8,30.8154,5,1,0.07911874685360439,30.8,27.7,0.1006493506493507,1
HH-01407,Rulindo,-1.723449,30.005657,2023-12-10,5.0,9.4,7.4,1955,23.5,23.1,22.6,21.0,21.7,20.9,14.467,12,1,0.04671220713164266,47.0,22.133333333333336,0.5290780141843971,0
HH-03768,Musanze,-1.528313,29.607649,2023-12-15,7.0,11.0,4.4,2207,35.2,42.1,38.2,37.8,33.6,36.3,9.7108,12,1,0.06931906597605059,77.0,37.199999999999996,0.5168831168831169,0
HH-00602,Musanze,-1.477383,29.659629,2024-04-02,4.0,10.0,0.8,1804,37.0,37.3,37.8,34.5,34.7,33.3,1.4432,4,1,0.07891360854720221,40.0,35.76666666666667,0.10583333333333318,1
HH-01384,Musanze,-1.464987,29.651347,2023-09-13,3.0,9.0,2.1,1589,14.2,14.3,15.0,10.5,12.4,12.9,3.3369,9,1,0.0694904890350577,27.0,13.216666666666669,0.5104938271604937,0
HH-03333,Nyabihu,-1.639871,29.522761,2023-06-15,3.0,8.1,3.4,2436,21.5,19.4,24.7,17.9,21.2,18.8,8.282399999999999,6,0,0.13638626180711888,24.299999999999997,20.583333333333332,0.15294924554183809,1
HH-02119,Nyabihu,-1.636959,29.537803,2023-04-04,3.0,8.5,7.6,2830,10.6,13.1,9.4,14.5,14.2,10.4,21.508,4,1,0.14704554305505968,25.5,12.033333333333333,0.5281045751633987,0
HH-04320,Burera,-1.483795,29.837301,2023-06-18,5.0,10.0,2.9,1705,43.6,46.0,53.5,,44.3,50.9,4.9445,6,0,0.1560170959508104,50.0,47.66,0.04680000000000007,1
HH-01913,Gakenke,-1.730896,29.823299,2023-11-01,3.0,8.7,1.9,1981,24.0,22.8,24.3,26.8,20.0,25.7,3.7639,11,1,0.07061949438181953,26.099999999999998,23.933333333333334,0.08301404853128982,1
HH-03685,Rulindo,-1.731854,30.098484,2023-09-01,4.0,9.0,3.4,1779,16.9,19.8,17.0,20.0,18.0,17.1,6.0485999999999995,9,1,0.13827823974703596,36.0,18.133333333333336,0.49629629629629624,0
HH-07583,Nyabihu,-1.59898,29.499671,2024-01-10,6.0,8.7,1.3,2345,27.9,30.2,25.5,18.7,24.6,23.1,3.0485,1,0,0.0950973137376214,52.199999999999996,25.0,0.5210727969348659,0
HH-04814,Burera,-1.403484,29.834566,2024-03-05,4.0,8.6,0.8,1791,13.3,14.3,19.8,15.9,18.2,12.9,1.4328,3,1,0.15018002583130383,34.4,15.733333333333334,0.5426356589147286,0
HH-01741,Rulindo,-1.764158,30.086073,2023-12-31,5.0,6.8,4.5,1547,,19.8,,13.6,12.8,13.7,6.9615,12,1,0.12933375991922527,34.0,14.975000000000001,0.5595588235294118,0
HH-05040,Gakenke,-1.686151,29.832312,2023-12-02,5.0,8.0,8.5,2204,30.7,33.1,39.9,38.0,34.4,34.6,18.734,12,1,0.05009028827904198,40.0,35.11666666666667,0.12208333333333332,1
HH-00928,Burera,-1.476324,29.707503,2023-03-25,1.0,9.0,2.4,2016,5.5,4.4,4.6,3.2,4.5,3.7,4.8384,3,1,0.04327847241711032,9.0,4.316666666666666,0.5203703703703704,0
HH-05139,Rulindo,-1.707033,30.06336,2024-01-14,5.0,8.0,1.5,1789,19.2,22.0,17.2,19.2,17.6,13.7,2.6835,1,0,0.10668144002914556,40.0,18.150000000000002,0.5462499999999999,0
HH-03579,Rulindo,-1.757014,30.09716,2023-06-16,4.0,11.0,7.6,1920,26.3,23.1,16.7,,23.5,22.2,14.591999999999999,6,0,0.1387997518619316,44.0,22.360000000000003,0.49181818181818177,0
HH-04443,Musanze,-1.526894,29.611637,2024-04-28,7.0,6.1,3.0,1675,19.2,15.1,23.5,18.1,19.9,14.9,5.025,4,1,0.06961394333943344,42.699999999999996,18.450000000000003,0.5679156908665104,0
HH-07473,Gakenke,-1.732887,29.885435,2023-12-14,2.0,7.5,4.6,2200,12.8,11.8,11.4,12.9,10.8,15.0,10.12,12,1,0.11806589785715331,15.0,12.450000000000001,0.16999999999999993,1
HH-07129,Musanze,-1.517231,29.665017,2023-07-23,4.0,11.3,2.1,1865,19.0,17.9,22.7,24.4,23.1,25.1,3.9165,7,0,0.09874897821505883,45.2,22.03333333333333,0.5125368731563422,0
HH-00240,Nyabihu,-1.623465,29.483035,2023-10-05,4.0,11.4,7.4,2440,37.6,41.8,34.3,40.5,47.3,44.8,18.056,10,1,0.09546208849752195,45.6,41.050000000000004,0.0997807017543859,1
HH-02967,Rulindo,-1.750163,29.98203,2023-10-11,7.0,9.8,3.2,2030,36.7,35.1,28.8,34.9,25.0,26.6,6.4959999999999996,10,1,0.026949625133799643,68.60000000000001,31.183333333333334,0.5454324586977648,0
HH-03543,Nyabihu,-1.634231,29.522159,2024-03-14,3.0,9.5,1.0,2303,24.6,25.8,28.2,23.0,20.9,,2.303,3,1,0.1325590447212156,28.5,24.5,0.14035087719298245,1
HH-06207,Musanze,-1.475565,29.586731,2023-11-04,5.0,7.1,4.4,2074,16.4,19.6,17.9,14.6,20.1,16.4,9.1256,11,1,0.012576799348872866,35.5,17.5,0.5070422535211268,0
HH-03211,Nyabihu,-1.569843,29.507324,2023-04-26,6.0,11.7,7.0,2461,40.7,26.0,36.5,34.4,32.1,27.4,17.227,4,1,0.09399127108752936,70.19999999999999,32.85,0.5320512820512819,0
HH-00102,Burera,-1.47035,29.723892,2024-01-07,3.0,8.8,4.7,1811,14.1,15.4,12.0,15.0,12.9,11.6,8.5117,1,0,0.04840881052952311,26.400000000000002,13.5,0.4886363636363637,0
HH-00319,Nyabihu,-1.560455,29.453547,2024-06-06,2.0,10.5,3.8,2603,18.9,18.7,19.4,20.1,19.0,19.2,9.8914,6,0,0.039503025134116264,21.0,19.216666666666665,0.084920634920635,1
HH-04582,Musanze,-1.47506,29.679277,2023-09-08,3.0,7.0,8.0,1770,17.1,16.2,19.9,19.4,18.6,19.0,14.16,9,1,0.09804247253425707,21.0,18.366666666666664,0.12539682539682553,1
HH-03188,Musanze,-1.502499,29.693404,2023-08-22,6.0,12.6,3.7,1858,36.3,,38.3,40.1,34.9,34.5,6.874600000000001,8,0,0.11800765146323675,75.6,36.82,0.512962962962963,0
HH-00534,Burera,-1.423376,29.786263,2023-07-20,4.0,9.0,5.7,1839,37.1,27.4,31.9,31.5,38.0,25.1,10.4823,7,0,0.09898330990453609,36.0,31.833333333333332,0.11574074074074077,1
HH-00738,Rulindo,-1.716689,30.073646,2023-11-15,3.0,9.4,5.8,1652,13.4,13.7,15.4,12.9,11.3,13.4,9.5816,11,1,0.11478068504897211,28.200000000000003,13.350000000000001,0.526595744680851,0
HH-01245,Rulindo,-1.744529,30.069484,2023-07-05,4.0,11.2,1.5,1681,,17.4,15.7,19.8,19.4,17.1,2.5215,7,0,0.1097319889517866,44.8,17.879999999999995,0.6008928571428572,0
HH-01143,Rulindo,-1.776708,30.015933,2023-07-16,6.0,8.3,1.5,1600,24.9,19.0,24.8,24.8,17.2,21.6,2.4000000000000004,7,0,0.06999761800970322,49.800000000000004,22.05,0.5572289156626506,0
HH-04348,Burera,-1.474233,29.788225,2023-08-14,3.0,10.9,7.9,1797,13.5,13.7,13.4,11.9,17.8,12.3,14.1963,8,0,0.10645057921338585,32.7,13.766666666666666,0.5790010193679919,0
HH-07288,Musanze,-1.463083,29.636075,2023-07-27,4.0,10.8,1.0,1868,24.6,26.9,20.1,23.9,17.1,14.2,1.868,7,0,0.05421824396773156,43.2,21.133333333333333,0.5108024691358025,0
HH-06527,Nyabihu,-1.633096,29.453694,2023-09-03,6.0,8.9,2.2,2641,51.2,47.0,54.7,55.2,45.9,49.5,5.810200000000001,9,1,0.08543180336745784,53.400000000000006,50.583333333333336,0.05274656679151067,1
HH-01329,Rulindo,-1.717823,30.020925,2023-07-31,5.0,10.1,1.6,1767,19.2,20.7,24.2,22.6,23.8,17.8,2.8272,7,0,0.06289960770533529,50.5,21.38333333333333,0.5765676567656767,0
HH-07098,Nyabihu,-1.620638,29.483021,2024-01-06,4.0,8.0,1.4,2267,15.1,18.4,12.7,16.6,12.1,,3.1737999999999995,1,0,0.09351636722341654,32.0,14.98,0.531875,0
HH-06614,Nyabihu,-1.623183,29.52034,2023-03-13,2.0,9.8,1.8,2353,18.4,13.2,19.8,16.7,20.2,17.7,4.2354,3,1,0.1249232717918858,19.6,17.666666666666668,0.09863945578231292,1
HH-01929,Burera,-1.488334,29.725386,2024-05-28,4.0,7.6,4.2,1926,18.0,15.9,16.4,16.8,12.2,12.2,8.0892,5,1,0.06289305812053568,30.4,15.25,0.4983552631578947,0
HH-05005,Gakenke,-1.734922,29.790592,2024-02-18,5.0,5.3,9.4,1796,11.5,15.1,15.8,14.8,11.9,14.6,16.8824,2,0,0.06318356072053062,26.5,13.950000000000001,0.4735849056603773,0
HH-00497,Burera,-1.426381,29.831951,2023-12-15,4.0,10.2,1.6,1911,16.7,19.2,17.7,15.3,20.4,21.2,3.0576000000000003,12,1,0.14408544346140675,40.8,18.416666666666664,0.5486111111111112,0
HH-07545,Nyabihu,-1.553298,29.493656,2023-08-15,6.0,6.8,3.3,2299,36.2,36.0,39.3,39.1,35.8,35.3,7.5866999999999996,8,0,0.07959418528836208,40.8,36.949999999999996,0.09436274509803926,1
HH-02772,Musanze,-1.520722,29.611714,2023-06-25,6.0,8.1,10.1,1905,28.4,21.6,21.6,,25.2,21.6,19.2405,6,0,0.06412509959887926,48.599999999999994,23.68,0.5127572016460905,0
HH-00473,Nyabihu,-1.580738,29.473142,2024-04-25,3.0,11.6,1.1,2373,33.3,30.4,38.1,30.4,25.8,25.5,2.6103000000000005,4,1,0.06344135946900333,34.8,30.583333333333332,0.1211685823754789,1
HH-05051,Nyabihu,-1.588091,29.479446,2024-06-04,4.0,9.3,5.7,2076,,15.2,15.0,18.5,19.8,13.8,11.833200000000001,6,0,0.07215261777142025,37.2,16.46,0.5575268817204301,0
HH-04077,Musanze,-1.511816,29.626985,2023-09-15,7.0,9.4,1.8,1720,34.9,35.7,29.4,35.2,35.6,29.5,3.096,9,1,0.06576722244560056,65.8,33.38333333333333,0.4926545086119554,0
HH-03917,Rulindo,-1.748742,30.059432,2024-05-12,7.0,5.5,3.9,1642,22.5,19.3,20.5,16.6,16.5,18.6,6.4037999999999995,5,1,0.10024679970703973,38.5,19.0,0.5064935064935064,0
HH-00545,Burera,-1.455902,29.715491,2024-04-17,4.0,8.0,4.4,1911,30.3,22.5,26.3,31.8,27.4,27.4,8.4084,4,1,0.032811716777635225,32.0,27.616666666666664,0.13697916666666676,1
HH-04177,Burera,-1.419863,29.748731,2023-01-18,3.0,9.7,0.6,1777,29.5,30.8,25.0,20.7,25.4,27.7,1.0661999999999998,1,0,0.06296492905471468,29.099999999999998,26.516666666666666,0.0887743413516609,1
HH-01243,Rulindo,-1.752779,30.095812,2024-03-24,4.0,12.7,3.4,1713,42.6,49.5,50.9,49.9,45.4,50.7,5.8242,3,1,0.13683475701544867,50.8,48.166666666666664,0.051837270341207345,1
HH-07331,Nyabihu,-1.550266,29.549559,2023-11-10,4.0,7.5,16.0,2605,,28.0,28.6,25.6,21.5,27.0,41.68,11,1,0.1355791858836305,30.0,26.139999999999997,0.12866666666666676,1
HH-05539,Burera,-1.482091,29.797352,2023-02-18,4.0,6.7,5.4,1758,14.1,15.2,13.4,10.1,12.7,9.7,9.4932,2,0,0.11780282909462049,26.8,12.533333333333333,0.5323383084577115,0
HH-00335,Nyabihu,-1.567331,29.535751,2023-05-10,4.0,12.6,4.3,2567,21.0,24.5,28.8,21.8,26.1,18.7,11.0381,5,1,0.1219937637370786,50.4,23.48333333333333,0.5340608465608466,0
HH-07133,Rulindo,-1.7782,29.961915,2023-11-02,2.0,11.0,2.2,1864,19.7,17.2,20.2,21.0,21.5,22.4,4.1008000000000004,11,1,0.04391068859466333,22.0,20.333333333333332,0.07575757575757582,1
HH-01316,Burera,-1.430838,29.710922,2024-04-29,6.0,8.1,4.5,1745,18.7,20.3,23.1,24.0,23.5,19.3,7.852500000000001,4,1,0.0235954787459961,48.599999999999994,21.483333333333334,0.5579561042524005,0
HH-01820,Musanze,-1.5006784999999998,29.624293,2023-02-28,7.0,11.2,3.8,1709,34.7,43.9,36.2,34.1,28.5,,6.4942,2,0,0.05610592533544625,78.39999999999999,35.480000000000004,0.5474489795918366,0
HH-02185,Rulindo,-1.775256,30.047217,2023-06-27,2.0,7.0,12.5,1708,14.1,11.4,13.2,12.3,14.1,13.2,21.349999999999998,6,0,0.09613915888681651,14.0,13.049999999999999,0.06785714285714294,1
HH-03862,Burera,-1.448108,29.773797,2024-06-16,6.0,10.7,3.4,1973,32.9,30.7,31.6,31.7,22.9,33.1,6.7082,6,0,0.08614934611964403,64.19999999999999,30.48333333333333,0.5251817237798545,0
HH-07410,Burera,-1.443147,29.747102,2023-09-27,7.0,13.8,4.1,1862,52.0,53.4,35.0,36.1,38.3,32.6,7.6342,9,1,0.05907040647650081,96.60000000000001,41.233333333333334,0.5731538992408558,0
